ID,TargetF1,TargetRAUC
ID_TS_NEW_XCJRPPVB,1,0.9744120936349052
ID_TS_NEW_V42AHOA4,1,0.655563454485274
ID_TS_NEW_OHCAMKEO,0,0.00032539099141884773
ID_TS_NEW_TPLBTJ5D,0,0.0004376878113087677
ID_TS_NEW_RAHI9TZ1,1,0.967642036035542
ID_TS_NEW_45CI25AB,1,0.9845022776158263
ID_TS_NEW_R3GGH4HK,1,0.9663927863813476
ID_TS_NEW_X4Q2NH9A,0,0.04464614966682009
ID_TS_NEW_R4ED30RZ,1,0.5736177512450901
ID_TS_NEW_DF8P8Y2S,0,0.004157407892651179
ID_TS_NEW_B1JCEBZ0,0,0.002184203092827944
ID_TS_NEW_YSQKSDYI,0,0.0005608845884943145
ID_TS_NEW_66NUKEUB,1,0.9554848994423072
ID_TS_NEW_963TLJIC,0,0.15072249010922634
ID_TS_NEW_D38BA796,1,0.9349042084513542
ID_TS_NEW_C00NIPXD,0,0.005562804693685309
ID_TS_NEW_9RVB7PRI,0,0.00023719008581483944
ID_TS_NEW_I1LU5Q2K,0,0.04248996289073142
ID_TS_NEW_0JAHMH31,1,0.9712884893929009
ID_TS_NEW_GWV3YEXA,1,0.9657417080050563
ID_TS_NEW_7KA55JG8,0,0.000807725180118226
ID_TS_NEW_YGYKL4KQ,0,0.0011133553431640787
ID_TS_NEW_MZ9W3F31,1,0.9480308914431187
ID_TS_NEW_O3D090K9,1,0.9687883800298654
ID_TS_NEW_F0ASU9RB,1,0.5486921910807329
ID_TS_NEW_B5HB8CEW,0,0.001788976422642118
ID_TS_NEW_LYDF5CSF,0,0.0010199986256220085
ID_TS_NEW_1HD6HIHG,1,0.9923743569293739
ID_TS_NEW_L8ES1CW9,0,0.0005618641389386898
ID_TS_NEW_94X2H91Y,1,0.9863002082087048
ID_TS_NEW_0PUBZVX4,0,0.10019438179876078
ID_TS_NEW_MV1T6BUQ,1,0.9287541936108227
ID_TS_NEW_HM99C5OH,1,0.9802082843532492
ID_TS_NEW_F9EAQ7NH,1,0.6213545636763249
ID_TS_NEW_H8HMBK0P,1,0.9293147448281813
ID_TS_NEW_UPUUEAMV,0,0.001744376838526737
ID_TS_NEW_Y4B68E9O,0,0.002401887782676734
ID_TS_NEW_6W0PZT0P,0,0.0017296293341983366
ID_TS_NEW_VK1XTOP8,0,0.005511097602856887
ID_TS_NEW_WRFV0DTV,0,0.004624034700228067
ID_TS_NEW_NRWGWHPE,0,0.1827181747586686
ID_TS_NEW_D6FHITKM,0,0.3071179721854417
ID_TS_NEW_E2LI1BWR,1,0.6989000200881565
ID_TS_NEW_ZBB5IR6D,0,0.0013692258796501264
ID_TS_NEW_C39WCSM2,1,0.9967775453363186
ID_TS_NEW_FO2MKW8D,1,0.9025587051080779
ID_TS_NEW_6610GQ4K,0,0.0015534619737218583
ID_TS_NEW_4VWLX7CR,1,0.9756718058809227
ID_TS_NEW_HLTFMUB7,0,0.0036356755339658348
ID_TS_NEW_NK8YMUPS,1,0.9666149898229507
ID_TS_NEW_XYWG3V75,1,0.9580240366747476
ID_TS_NEW_73369R7N,0,0.007630072241409972
ID_TS_NEW_KEGBLY3M,0,0.0010731876000845285
ID_TS_NEW_LUUBPK4S,1,0.9716089599273057
ID_TS_NEW_DMGI7V2M,0,0.014462217426538367
ID_TS_NEW_H4PC0W2X,0,0.0009347753029012981
ID_TS_NEW_K54YACSR,0,0.15656723427151342
ID_TS_NEW_B4WPDCRR,1,0.7349458003381748
ID_TS_NEW_KS00BCG6,1,0.9900370937022158
ID_TS_NEW_43ER9V9O,0,0.025908687069991287
ID_TS_NEW_F7PS2CVN,1,0.8379177631058596
ID_TS_NEW_11OSM6VP,0,0.005693934785964101
ID_TS_NEW_HZNASSZG,1,0.9961352213354017
ID_TS_NEW_CT8291Q0,0,0.05966699828243252
ID_TS_NEW_8AALHLKW,1,0.8421064602649204
ID_TS_NEW_56KWODLL,0,0.012531802089670734
ID_TS_NEW_WY3KLABY,1,0.9401585134517698
ID_TS_NEW_EWZ7LQLQ,0,0.005272468630397268
ID_TS_NEW_7E8MVE82,1,0.9671082842761441
ID_TS_NEW_3GHR49ZB,1,0.6469741646334561
ID_TS_NEW_PKUH43JS,0,0.0016375444029136405
ID_TS_NEW_OKTJ85M9,1,0.5674819948210034
ID_TS_NEW_PX01I8GZ,1,0.931793605502981
ID_TS_NEW_PUD7KAVY,1,0.9765480232840464
ID_TS_NEW_DLW8WIPJ,0,0.0004380288590250514
ID_TS_NEW_TBY1IZA4,0,0.0003810600298858084
ID_TS_NEW_VPZFVM3E,0,0.0027803488817599634
ID_TS_NEW_RA6FO033,0,0.0003716586904818986
ID_TS_NEW_8I5X5NQ7,1,0.9639694115503037
ID_TS_NEW_U1YRPFUA,1,0.8759326164074775
ID_TS_NEW_UIS4B2MM,1,0.7680038483869
ID_TS_NEW_YYOSC0BB,0,0.39724435808319053
ID_TS_NEW_LE375J0J,1,0.7506056523512165
ID_TS_NEW_ZYR39WCP,1,0.9939380153948263
ID_TS_NEW_S5NHZR8Z,0,0.03145662908988457
ID_TS_NEW_K13QU48R,1,0.9806959495298178
ID_TS_NEW_URRKRQIT,1,0.9962702525266774
ID_TS_NEW_SNWDIVQC,0,0.0013465921585045575
ID_TS_NEW_PU4TWGVJ,0,0.03401421468753137
ID_TS_NEW_DLHNL6WW,0,0.002863878653412085
ID_TS_NEW_RFBCIMPB,1,0.6751854929882138
ID_TS_NEW_Y580TZYD,0,0.002125437816157513
